"","DraftIndex","Pk","Tm","Player","College","Yrs","G","MP...8","PTS...9","TRB...10","AST...11","FG%","3P%","FT%","MP...15","PTS...16","TRB...17","AST...18","WS","WS/48","BPM","VORP","LBPY","PickLBPY","YearLBPY","DraftLBPY"
"714",12,54,"UTA","Dani Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",12,55,"SAS","Cady Lalanne","UMass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",12,56,"NOP","Branden Dawson","Michigan State","1",6,29,5,4,0,0.4,NA,1,4.8,0.8,0.7,0,0,0.069,-5.7,0,-2.12,-1.11626299593769,-1.17833818727161,-2.2946011832093
"717",12,57,"DEN","Nikola Radicevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",12,58,"PHI","J.P. Tokoto","UNC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",12,59,"ATL","Dimitrios Agravanis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",12,60,"PHI","Luka Mitrovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",13,1,"PHI","Ben Simmons","LSU","6",332,10790,4765,2599,2469,0.56,0.139,0.589,32.5,14.4,7.8,7.4,33.6,0.149,3.3,14.6,1.38833333333333,0.315338963505093,2.20254775595076,2.51788671945585
"722",13,2,"LAL","Brandon Ingram","Duke","8",477,15721,9256,2466,2037,0.468,0.362,0.786,33,19.4,5.2,4.3,27.2,0.083,0.1,8.4,-0.00499999999999995,0.100612976754393,0.927678009552996,1.02829098630739
"723",13,3,"BOS","Jaylen Brown","California","8",540,16307,10038,2840,1303,0.48,0.364,0.72,30.2,18.6,5.3,2.4,35.4,0.104,0.4,9.7,0.3725,-0.133760575253098,1.27308231285335,1.13932173760025
"724",13,4,"PHO","Dragan Bender",NA,"4",187,3755,1014,720,237,0.399,0.323,0.654,20.1,5.4,3.9,1.3,0.5,0.006,-3.9,-1.9,-1.7425,-0.94555371045027,-0.662096763915509,-1.60765047436578
"725",13,5,"MIN","Kris Dunn","Providence","8",333,7714,2642,1104,1407,0.437,0.323,0.739,23.2,7.9,3.3,4.2,7.7,0.048,-1.5,1,-0.825,-0.33513587148325,0.17739581430455,-0.1577400571787
"726",13,6,"NOP","Buddy Hield","Oklahoma","8",632,18317,9820,2672,1641,0.434,0.4,0.86,29,15.5,4.2,2.6,24.9,0.065,0.4,11,-0.6,-0.0129284174123114,0.383265928854428,0.370337511442117
"727",13,7,"DEN","Jamal Murray","Kentucky","7",469,14378,8187,1757,2106,0.452,0.38,0.867,30.7,17.5,3.7,4.5,31.9,0.106,0.9,10.7,0.612857142857143,0.8276576981385,1.49300387966615,2.32066157780465
"728",13,8,"SAC","Marquese Chriss","Washington","6",292,5338,2206,1366,298,0.456,0.29,0.667,18.3,7.6,4.7,1,6.5,0.058,-2.4,-0.5,-1.00666666666667,-0.380330731851181,0.011174758853167,-0.369155972998014
"729",13,9,"TOR","Jakob Poeltl","Utah","8",538,11634,4487,3606,925,0.631,0.5,0.538,21.6,8.3,6.7,1.7,38.7,0.159,1.1,9.2,1.24,1.25774162433801,2.06682597672899,3.324567601067
"730",13,10,"MIL","Thon Maker",NA,"5",263,3624,1216,726,161,0.435,0.327,0.68,13.8,4.6,2.8,0.6,6.6,0.087,-2.1,-0.1,-0.982,-0.244305880087197,0.0337442232630795,-0.210561656824118
"731",13,11,"ORL","Domantas Sabonis","Gonzaga","8",576,17470,9064,5908,2739,0.556,0.332,0.726,30.3,15.7,10.3,4.8,59.8,0.164,3.2,22.8,1.4775,1.50798892394001,2.28413331986497,3.79212224380498
"732",13,12,"UTA","Taurean Prince","Baylor","8",502,12236,5089,1804,850,0.424,0.376,0.811,24.4,10.1,3.6,1.7,11.5,0.045,-2.1,-0.3,-1.21625,-0.673243684611904,-0.180589440440516,-0.85383312505242
"733",13,13,"PHO","Georgios Papagiannis",NA,"2",39,477,160,123,29,0.514,0,0.857,12.2,4.1,3.2,0.7,0.4,0.044,-3.9,-0.2,-1.49,-0.496589928211025,-0.431064746476201,-0.927654674687226
"734",13,14,"CHI","Denzel Valentine","Michigan State","5",256,4817,1795,857,466,0.394,0.36,0.787,18.8,7,3.3,1.8,4.5,0.044,-1.9,0.2,-1.468,-0.233207472783226,-0.410935224164658,-0.644142696947884
"735",13,15,"DEN","Juancho Hernangomez",NA,"7",339,5269,1711,1131,216,0.428,0.342,0.676,15.5,5,3.3,0.6,8.7,0.08,-1.9,0.1,-1.42571428571429,-0.502587149911259,-0.372244713747665,-0.874831863658924
"736",13,16,"BOS","Guerschon Yabusele",NA,"2",74,486,173,105,31,0.442,0.323,0.682,6.6,2.3,1.4,0.4,1.1,0.105,-1.9,0,-1.315,-0.330766671801915,-0.27094354627074,-0.601710218072655
"737",13,17,"MEM","Wade Baldwin","Vanderbilt","3",56,579,174,69,78,0.355,0.25,0.776,10.3,3.1,1.2,1.4,-0.3,-0.028,-5.3,-0.5,NA,NA,NA,NA
"738",13,18,"DET","Henry Ellenson","Marquette","5",83,787,342,206,49,0.371,0.336,0.773,9.5,4.1,2.5,0.6,0.4,0.023,-3.7,-0.3,-1.106,-0.187277324436315,-0.0797130843110755,-0.266990408747391
"739",13,19,"DEN","Malik Beasley","Florida State","8",496,11456,5402,1398,650,0.425,0.385,0.8,23.1,10.9,2.8,1.3,15.4,0.064,-1.3,2.1,-1.22,-0.342446606815488,-0.184020609016347,-0.526467215831836
"740",13,20,"IND","Caris LeVert","Michigan","8",460,12955,6498,1778,1890,0.434,0.341,0.739,28.2,14.1,3.9,4.1,19.9,0.074,-0.4,5.3,-0.2825,0.702019945800972,0.673771534941479,1.37579148074245
"741",13,21,"ATL","DeAndre' Bembry","Saint Joseph's","6",296,5670,1750,950,533,0.474,0.283,0.611,19.2,5.9,3.2,1.8,4.4,0.038,-2.3,-0.4,-1.68833333333333,-0.733810585953569,-0.61253544004239,-1.34634602599596
"742",13,22,"CHA","Malachi Richardson","Syracuse","3",70,625,198,70,24,0.358,0.301,0.783,8.9,2.8,1,0.3,-0.1,-0.009,-6.1,-0.7,-1.98333333333333,-1.0589311021066,-0.882454034674453,-1.94138513678105
"743",13,23,"BOS","Ante Žižic",NA,"3",113,1517,674,446,64,0.581,NA,0.711,13.4,6,3.9,0.6,3.5,0.11,-2.6,-0.2,NA,NA,NA,NA
"744",13,24,"PHI","Timothe Luwawu-Cabarrot",NA,"6",328,5254,1937,656,293,0.391,0.335,0.829,16,5.9,2,0.9,4.7,0.043,-4,-2.7,-1.925,-0.691077109896945,-0.829080301272633,-1.52015741116958
"745",13,25,"LAC","Brice Johnson","UNC","2",21,107,47,34,3,0.449,0,0.6,5.1,2.2,1.6,0.1,0.1,0.062,-0.6,0,-1.275,-0.189702790167007,-0.234344414795206,-0.424047204962213
"746",13,26,"PHI","Furkan Korkmaz",NA,"7",328,5447,2244,646,391,0.406,0.356,0.761,16.6,6.8,2,1.2,7.6,0.067,-2,0.1,-1.42714285714286,-0.385704202467371,-0.373551825586076,-0.759256028053448
"747",13,27,"TOR","Pascal Siakam","New Mexico State","8",551,17089,9747,3643,1998,0.496,0.33,0.766,31,17.7,6.6,3.6,47.9,0.135,2,17.2,1.45125,1.54872891032147,2.26011513983415,3.80884405015562
"748",13,28,"PHO","Skal Labissiere","Kentucky","4",148,2595,1069,662,152,0.492,0.353,0.748,17.5,7.2,4.5,1,4.4,0.081,-2.3,-0.2,-1.0975,0.0770607210816791,-0.0719357688725246,0.00512495220915449
"749",13,29,"SAS","Dejounte Murray","Washington","7",472,13733,7261,2725,2490,0.458,0.345,0.787,29.1,15.4,5.8,5.3,26,0.091,1.6,12.5,0.76,1.58041765007699,1.62763639902258,3.20805404909958
"750",13,30,"GSW","Damian Jones","Vanderbilt","8",279,3782,1366,869,193,0.656,0.351,0.715,13.6,4.9,3.1,0.7,11.3,0.143,-1,1,-1.56625,-0.482401246544281,-0.500831840851438,-0.983233087395719
"751",13,31,"BOS","Deyonta Davis","Michigan State","3",107,1299,454,346,47,0.599,0,0.635,12.1,4.2,3.2,0.4,3.6,0.131,-2.1,0,-1.42333333333333,-0.139483382225999,-0.370066194016978,-0.509549576242978
"752",13,32,"LAL","Ivica Zubac",NA,"8",504,10810,4613,3732,580,0.612,0.083,0.739,21.4,9.2,7.4,1.2,39.6,0.176,0.3,6.4,0.50375,1.9283446359557,1.39317321300744,3.32151784896314
"753",13,33,"LAC","Cheick Diallo","Kansas","5",183,2186,958,759,78,0.596,0.286,0.774,11.9,5.2,4.1,0.4,6.3,0.139,-1.4,0.3,-0.878,-0.0169871200875225,0.128901965099468,0.111914845011945
"754",13,34,"PHO","Tyler Ulis","Kentucky","3",133,2782,998,223,537,0.403,0.28,0.808,20.9,7.5,1.7,4,0.5,0.008,-3.6,-1.1,-1.11333333333333,-0.149038720018974,-0.0864229250815902,-0.235461645100564
"755",13,35,"BOS","Rade Zagorac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",13,36,"MIL","Malcolm Brogdon","Virginia","8",439,12917,6772,1826,2058,0.464,0.391,0.873,29.4,15.4,4.2,4.7,32.6,0.121,1.4,11.1,0.7975,1.56856865418373,1.66194808478089,3.23051673896463
"757",13,37,"HOU","Chinanu Onuaku","Louisville","2",6,74,18,14,4,0.583,NA,1,12.3,3,2.3,0.7,0.1,0.043,-5.4,-0.1,-1.865,-0.509094039498873,-0.774181604059332,-1.28327564355821
"758",13,38,"MIL","Patrick McCaw","UNLV","5",199,3373,760,319,270,0.42,0.305,0.785,16.9,3.8,1.6,1.4,4.4,0.062,-2.8,-0.6,-3.002,-2.26430958011282,-1.81451191625138,-4.0788214963642
"759",13,39,"NOP","David Michineau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",13,40,"NOP","Diamond Stone","Maryland","1",7,24,10,6,0,0.231,NA,1,3.4,1.4,0.9,0,-0.1,-0.211,-20.8,-0.1,-2.04,-0.653585561761695,-0.934302804264793,-1.58788836602649
"761",13,41,"ORL","Stephen Zimmerman","UNLV","1",19,108,23,35,4,0.323,NA,0.6,5.7,1.2,1.8,0.2,0,-0.005,-8.3,-0.2,-1.41,-0.258674066014297,-0.357866483525133,-0.61654054953943
"762",13,42,"UTA","Isaiah Whitehead","Seton Hall","2",89,1823,643,210,212,0.411,0.305,0.788,20.5,7.2,2.4,2.4,-0.9,-0.025,-5,-1.4,-1.705,-0.375732160695077,-0.627785078157196,-1.00351723885227
"763",13,43,"HOU","Zhou Qi",NA,"2",19,125,24,22,2,0.212,0.105,0.667,6.6,1.3,1.2,0.1,-0.2,-0.093,-9.6,-0.2,-2.275,-1.17919185853119,-1.14932270168355,-2.32851456021475
"764",13,44,"ATL","Isaia Cordinier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",13,45,"BOS","Demetrius Jackson","Notre Dame","3",26,136,48,19,17,0.486,0.286,0.667,5.2,1.8,0.7,0.7,0.2,0.087,-0.5,0.1,-1.62333333333333,-0.96907294147535,-0.553061851394648,-1.52213479287
"766",13,46,"DAL","A.J. Hammons","Purdue","1",22,163,48,36,4,0.405,0.5,0.45,7.4,2.2,1.6,0.2,0,-0.001,-6.6,-0.2,NA,NA,NA,NA
"767",13,47,"ORL","Jake Layman","Maryland","6",243,3099,1175,417,127,0.46,0.3,0.719,12.8,4.8,1.7,0.5,3.8,0.059,-2.3,-0.2,-1.64,-0.560837003345155,-0.568311489509453,-1.12914849285461
"768",13,48,"CHI","Paul Zipser",NA,"2",98,1667,458,256,82,0.371,0.335,0.769,17,4.7,2.6,0.8,0,-0.001,-5.2,-1.4,-3.11,-1.58884472017898,-1.91332957123533,-3.50217429141431
"769",13,49,"DET","Michael Gbinije","Syracuse","1",9,32,4,3,2,0.1,0,1,3.6,0.4,0.3,0.2,-0.1,-0.136,-12.1,-0.1,-0.82,0.542250448007619,0.181970705738992,0.724221153746611
"770",13,50,"IND","Georges Niang","Iowa State","8",465,7797,3262,1082,423,0.441,0.397,0.866,16.8,7,2.3,0.9,13.1,0.08,-1.6,0.8,-1.50625,-0.529412863158507,-0.445933143638137,-0.975346006796644
"771",13,51,"BOS","Ben Bentil","Providence","1",3,10,0,2,0,0,0,NA,3.3,0,0.7,0,-0.1,-0.473,-25.9,-0.1,-1.12,0.0726961677845139,-0.0925227803275126,-0.0198266125429987
"772",13,52,"UTA","Joel Bolomboy","Weber State","2",18,91,31,27,2,0.545,0.2,0.5,5.1,1.7,1.5,0.1,0.3,0.132,-0.1,0,-1.15,0.66418431496729,-0.119972128934163,0.544212186033128
"773",13,53,"DEN","Petr Cornelie",NA,"1",13,38,14,14,3,0.333,0.125,0.75,2.9,1.1,1.1,0.2,0,-0.015,-8.8,-0.1,-0.43,0.810617046855576,0.538812237625448,1.34942928448102
"774",13,54,"ATL","Kay Felder","Oakland","2",58,526,223,59,78,0.364,0.268,0.754,9.1,3.8,1,1.3,-0.4,-0.041,-4.7,-0.4,-1.83,-0.861355899172637,-0.74215736401824,-1.60351326319088
"775",13,55,"BRK","Marcus Paige","UNC","1",5,28,12,4,3,0.286,0.25,1,5.6,2.4,0.8,0.6,0,-0.006,-8.8,0,-0.83,0.458709708438804,0.172820922870108,0.631530631308912
"776",13,56,"DEN","Daniel Hamilton","UConn","2",25,232,69,52,30,0.394,0.357,0.5,9.3,2.8,2.1,1.2,0,0,-3.3,-0.1,-1.635,-0.484613345955389,-0.563736598075012,-1.0483499440304
"777",13,57,"MEM","Wang Zhelin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",13,58,"BOS","Abdel Nader","Iowa State","5",202,2583,926,376,110,0.428,0.357,0.718,12.8,4.6,1.9,0.5,2.8,0.052,-2.6,-0.4,-2.742,-1.17636959473843,-1.57661756166041,-2.75298715639884
"779",13,59,"SAC","Isaiah Cousins","Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",13,60,"UTA","Tyrone Wallace","California","4",112,1714,566,236,127,0.422,0.207,0.656,15.3,5.1,2.1,1.1,0.1,0.003,-5.2,-1.4,-1.79,-0.51002226015146,-0.705558232542706,-1.21558049269417
"781",14,1,"PHI","Markelle Fultz","Washington","7",234,5939,2595,797,1084,0.472,0.274,0.731,25.4,11.1,3.4,4.6,8.5,0.069,-1.1,1.3,-1.02,-1.14737722742979,-0.157267888759246,-1.30464511618904
"782",14,2,"LAL","Lonzo Ball","UCLA","5",252,8187,2995,1447,1563,0.4,0.364,0.578,32.5,11.9,5.7,6.2,11.4,0.067,1.1,6.3,0.61,0.427327113696376,1.00586100967272,1.4331881233691
"783",14,3,"BOS","Jayson Tatum","Duke","7",513,17561,11852,3670,1812,0.46,0.375,0.844,34.2,23.1,7.2,3.5,56,0.153,3.6,24.6,3.54714285714286,1.1524432210032,3.10173569431438,4.25417891531759
"784",14,4,"PHO","Josh Jackson","Kansas","5",291,6718,3276,1159,534,0.416,0.292,0.68,23.1,11.3,4,1.8,-1.7,-0.012,-3.8,-3.1,-1.608,-0.873491756721973,-0.576850583408326,-1.4503423401303
"785",14,5,"SAC","De'Aaron Fox","Kentucky","7",469,15420,9940,1784,2870,0.471,0.334,0.736,32.9,21.2,3.8,6.1,29.6,0.092,0.9,11.4,0.54,0.603375814986889,0.955910688881168,1.55928650386806
"786",14,6,"ORL","Jonathan Isaac","Florida State","5",205,4550,1717,1045,182,0.449,0.341,0.771,22.2,8.4,5.1,0.9,10.6,0.112,1,3.5,0.914,1.02290879850662,1.22278811711034,2.24569691561696
"787",14,7,"MIN","Lauri Markkanen","Arizona","7",403,12482,7308,2923,587,0.459,0.375,0.866,31,18.1,7.3,1.5,31,0.119,1.2,9.9,0.795714285714286,0.945100609696575,1.13838226891563,2.08348287861221
"788",14,8,"NYK","Frank Ntilikina",NA,"7",321,5454,1535,563,693,0.369,0.32,0.762,17,4.8,1.8,2.2,0.3,0.003,-4.4,-3.4,-1.78142857142857,-1.18482387802952,-0.700605051655163,-1.88542892968468
"789",14,9,"DAL","Dennis Smith Jr.","NC State","7",326,7601,3160,967,1381,0.407,0.298,0.674,23.3,9.7,3,4.2,2.3,0.015,-2.1,-0.2,NA,NA,NA,NA
"790",14,10,"SAC","Zach Collins","Gonzaga","6",314,6160,2606,1539,574,0.479,0.336,0.75,19.6,8.3,4.9,1.8,9.2,0.071,-1.7,0.4,-1.14666666666667,-0.354608932657114,-0.247654183524921,-0.602263116182036
"791",14,11,"CHA","Malik Monk","Kentucky","7",458,9889,5327,1132,1295,0.433,0.355,0.844,21.6,11.6,2.5,2.8,12.4,0.06,-1.1,2.2,-1.35571428571429,-0.634726946637191,-0.396825549698347,-1.03155249633554
"792",14,12,"DET","Luke Kennard","Duke","7",395,9287,3941,1118,830,0.454,0.439,0.879,23.5,10,2.8,2.1,19.7,0.102,-0.2,4.3,-1.23428571428571,-0.691739019939902,-0.310177034039523,-1.00191605397943
"793",14,13,"DEN","Donovan Mitchell","Louisville","7",468,16011,11619,2002,2176,0.45,0.366,0.843,34.2,24.8,4.3,4.6,44.4,0.133,3.4,22,2.15,2.50037687754289,2.10476806708698,4.60514494462987
"794",14,14,"MIA","Bam Adebayo","Kentucky","7",489,14680,7513,4275,1707,0.547,0.221,0.755,30,15.4,8.7,3.5,50.1,0.164,2.6,17.2,1.84428571428571,2.72737253195747,1.88661768648712,4.61399021844459
"795",14,15,"POR","Justin Jackson","UNC","7",280,4886,1676,654,285,0.423,0.319,0.796,17.5,6,2.3,1,5.3,0.052,-2.8,-1,-1.61571428571429,-0.396901274429169,-0.52912273621279,-0.926024010641959
"796",14,16,"CHI","Justin Patton","Creighton","4",22,296,86,60,19,0.404,0.25,0.667,13.5,3.9,2.7,0.9,0.4,0.066,-2.8,-0.1,-1.58,-0.568171081017169,-0.556870455091703,-1.12504153610887
"797",14,17,"MIL","D.J. Wilson","Michigan","6",148,1818,657,454,110,0.422,0.331,0.618,12.3,4.4,3.1,0.7,2.9,0.077,-2.4,-0.2,NA,NA,NA,NA
"798",14,18,"IND","T.J. Leaf","UCLA","4",146,1238,477,283,43,0.492,0.341,0.585,8.5,3.3,1.9,0.3,2.7,0.104,-1.8,0.1,NA,NA,NA,NA
"799",14,19,"ATL","John Collins","Wake Forest","7",432,12519,6795,3478,617,0.548,0.358,0.785,29,15.7,8.1,1.4,36.7,0.141,0.6,8.3,0.702857142857143,1.64295818123336,1.07212163929418,2.71507982052754
"800",14,20,"POR","Harry Giles","Duke","4",165,1935,888,573,180,0.508,0.244,0.661,11.7,5.4,3.5,1.1,3.1,0.076,-2.5,-0.2,NA,NA,NA,NA
"801",14,21,"OKC","Terrance Ferguson",NA,"4",204,4000,924,263,144,0.404,0.334,0.753,19.6,4.5,1.3,0.7,4.4,0.053,-4,-2.1,-2.8725,-1.88213320922344,-1.47916744970724,-3.36130065893068
"802",14,22,"BRK","Jarrett Allen","Texas","7",486,13725,6185,4441,790,0.63,0.171,0.711,28.2,12.7,9.1,1.6,55.1,0.193,2.1,14.1,1.67428571428571,1.9523797527377,1.76530976456477,3.71768951730246
"803",14,23,"TOR","OG Anunoby","Indiana","7",418,12148,5001,1786,667,0.474,0.376,0.745,29.1,12,4.3,1.6,24.8,0.098,0.1,6.4,-0.321666666666667,0.69771831786986,0.341046025804144,1.038764343674
"804",14,24,"UTA","Tyler Lydon","Syracuse","2",26,96,23,18,6,0.5,0.4,0.333,3.7,0.9,0.7,0.2,0.2,0.084,-4.3,-0.1,-1.79,-0.594510813165604,-0.706721417466374,-1.30123223063198
"805",14,25,"ORL","Anžejs Pasecņiks",NA,"2",28,443,156,108,19,0.521,0,0.586,15.8,5.6,3.9,0.7,0.4,0.038,-6.2,-0.5,NA,NA,NA,NA
"806",14,26,"POR","Caleb Swanigan","Purdue","3",75,655,169,218,56,0.438,0.118,0.614,8.7,2.3,2.9,0.7,-0.2,-0.015,-6.2,-0.7,-2.51666666666667,-1.70877948769278,-1.22525331901682,-2.9340328067096
"807",14,27,"BRK","Kyle Kuzma","Utah","7",476,14919,8246,3043,1294,0.451,0.337,0.733,31.3,17.3,6.4,2.7,15.3,0.049,-1.1,3.4,-0.738571428571429,0.0199019089813403,0.0435527887088502,0.0634546976901905
"808",14,28,"LAL","Tony Bradley","UNC","6",179,1994,792,729,90,0.631,0.5,0.681,11.1,4.4,4.1,0.5,7.5,0.181,0.2,1.1,-0.461666666666667,0.659829353730695,0.24114538422103,0.900974737951725
"809",14,29,"SAS","Derrick White","Colorado","7",418,11507,5151,1467,1704,0.45,0.363,0.854,27.5,12.3,3.5,4.1,31.2,0.13,1.9,11.4,1.59714285714286,2.30807661365069,1.71026247226387,4.01833908591455
"810",14,30,"UTA","Josh Hart","Villanova","7",453,13232,4422,2969,1235,0.459,0.344,0.748,29.2,9.8,6.6,2.7,27.4,0.099,0,6.6,-0.02,0.559135177897174,0.556308122548712,1.11544330044589
"811",14,31,"CHA","Frank Jackson","Duke","5",214,3873,1816,392,222,0.421,0.332,0.786,18.1,8.5,1.8,1,2.5,0.031,-3.9,-1.9,-2.054,-0.854242170737584,-0.895105484451675,-1.74934765518926
"812",14,32,"PHO","Davon Reed","Miami (FL)","4",122,1299,373,212,92,0.408,0.385,0.667,10.6,3.1,1.7,0.8,1.5,0.054,-2.9,-0.3,-1.755,-0.460805615468191,-0.681746257070596,-1.14255187253879
"813",14,33,"ORL","Wes Iwundu","Kansas State","5",226,3827,989,555,208,0.408,0.292,0.798,16.9,4.4,2.5,0.9,4.2,0.053,-3.9,-1.8,-2.32,-1.28543077075645,-1.08491670345959,-2.37034747421604
"814",14,34,"SAC","Frank Mason III","Kansas","4",103,1616,695,204,272,0.396,0.301,0.755,15.7,6.7,2,2.6,1.2,0.035,-2.7,-0.3,-1.355,-0.422765695939559,-0.396315852547412,-0.819081548486971
"815",14,35,"ORL","Ivan Rabb","California","2",85,1237,485,364,86,0.555,0.2,0.743,14.6,5.7,4.3,1,3.2,0.125,-1.7,0.1,-1.315,-0.46071775040208,-0.367772812095094,-0.828490562497174
"816",14,36,"PHI","Jonah Bolden",NA,"2",51,686,217,174,40,0.486,0.34,0.484,13.5,4.3,3.4,0.8,1.4,0.098,-1.3,0.1,-1.035,-0.0897402258883965,-0.167971528928866,-0.257711754817262
"817",14,37,"BOS","Semi Ojeleye","SMU","5",284,4111,975,613,126,0.384,0.344,0.717,14.5,3.4,2.2,0.4,5.2,0.061,-3.4,-1.5,-3.036,-1.76390037618639,-1.59583712755609,-3.35973750374248
"818",14,38,"CHI","Jordan Bell","Oregon","5",161,1937,593,497,201,0.552,0.2,0.636,12,3.7,3.1,1.2,4.9,0.121,0.2,1.1,-0.552,0.714535249834961,0.176685684532878,0.891220934367839
"819",14,39,"PHI","Jawun Evans","Oklahoma State","2",56,843,237,96,110,0.345,0.263,0.776,15.1,4.2,1.7,2,-0.4,-0.022,-5.4,-0.7,-2.23,-0.926587753743398,-1.02069486244188,-1.94728261618527
"820",14,40,"NOP","Dwayne Bacon","Florida State","4",207,4012,1503,537,230,0.402,0.314,0.78,19.4,7.3,2.6,1.1,0.8,0.01,-5.1,-3.1,-3.075,-1.93484687405793,-1.6236665919971,-3.55851346605503
"821",14,41,"ATL","Tyler Dorsey","Oregon","3",107,1680,710,245,135,0.392,0.351,0.669,15.7,6.6,2.3,1.3,1.1,0.031,-3,-0.5,-1.18333333333333,-0.135881205565523,-0.27381863727288,-0.409699842838403
"822",14,42,"UTA","Thomas Bryant","Indiana","7",267,4947,2529,1451,273,0.596,0.355,0.768,18.5,9.5,5.4,1,17.4,0.168,1.1,3.9,-0.0585714285714286,1.09185170138113,0.528784476398262,1.62063617777939
"823",14,43,"HOU","Isaiah Hartenstein",NA,"6",322,5784,1947,1812,538,0.596,0.31,0.689,18,6,5.6,1.7,21.2,0.176,1.8,5.5,0.633333333333333,2.27175775678344,1.02251111660324,3.29426887338669
"824",14,44,"NYK","Damyean Dotson","Oregon","5",213,4242,1594,532,315,0.417,0.345,0.711,19.9,7.5,2.5,1.5,3,0.034,-2.8,-0.9,-1.954,-1.58574074133812,-0.823747883320879,-2.409488624659
"825",14,45,"HOU","Dillon Brooks","Oregon","7",417,12115,5917,1319,854,0.418,0.345,0.802,29.1,14.2,3.2,2,9.6,0.038,-3.8,-5.5,-1.06285714285714,-0.271996186638502,-0.187849717815302,-0.459845904453804
"826",14,46,"PHI","Sterling Brown","SMU","6",268,4458,1431,891,268,0.419,0.363,0.796,16.6,5.3,3.3,1,6.6,0.071,-2.1,-0.1,-1.70166666666667,-0.711323471447289,-0.643688869800838,-1.35501234124813
"827",14,47,"IND","Ike Anigbogu","UCLA","2",14,36,13,12,1,0.333,NA,0.833,2.6,0.9,0.9,0.1,0,0.057,-1.1,0,-1.69,-0.608329228268237,-0.635363816335578,-1.24369304460382
"828",14,48,"MIL","Sindarius Thornwell","South Carolina","4",160,1721,401,206,111,0.407,0.34,0.672,10.8,2.5,1.3,0.7,1.1,0.032,-3.1,-0.5,-1.4775,-0.163824098495008,-0.483728913932637,-0.647553012427646
"829",14,49,"DEN","Vlatko Čancar",NA,"4",130,1391,461,219,114,0.479,0.361,0.847,10.7,3.5,1.7,0.9,2.5,0.087,-2.1,0,NA,NA,NA,NA
"830",14,50,"PHI","Mathias Lessort",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",14,51,"DEN","Monte Morris","Iowa State","7",375,9237,3747,922,1437,0.477,0.391,0.824,24.6,10,2.5,3.8,23.9,0.124,0.4,5.6,-0.102857142857143,1.70109032615763,0.497183253040338,2.19827357919797
"832",14,52,"NOP","Edmond Sumner","Xavier","5",161,2256,997,244,182,0.47,0.341,0.811,14,6.2,1.5,1.1,3.2,0.069,-3,-0.6,-1.948,-0.439550427152104,-0.819466427253031,-1.25901685440513
"833",14,53,"BOS","Kadeem Allen","Arizona","3",47,640,258,71,109,0.435,0.349,0.757,13.6,5.5,1.5,2.3,1,0.075,-1.2,0.1,-0.82,0.321193148263837,-0.014552686497655,0.306640461766182
"834",14,54,"PHO","Alec Peters","Valparaiso","1",20,225,82,37,12,0.378,0.31,0.8,11.3,4.1,1.9,0.6,0.3,0.055,-2.8,0,0.07,1.35078716103043,0.620529963566428,1.97131712459686
"835",14,55,"UTA","Nigel Williams-Goss","Gonzaga","1",10,50,14,6,6,0.313,0.286,1,5,1.4,0.6,0.6,0,0.017,-3.9,0,-1.3,-0.0591860709277664,-0.357069171925475,-0.416255242853241
"836",14,56,"BOS","Jabari Bird","California","1",13,115,39,19,8,0.577,0.429,0.462,8.8,3,1.5,0.6,0.2,0.098,-3.1,0,-1.03,0.303320753507069,-0.164403648872326,0.138917104634743
"837",14,57,"BRK","Sasha Vezenkov",NA,"1",42,511,225,96,19,0.44,0.375,0.8,12.2,5.4,2.3,0.5,1,0.098,-0.9,0.1,-1.23,-0.17945781098931,-0.307118851133918,-0.486576662123228
